Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Kapasitas
Jakarta,2016,Luar,-,SMAN 30,IPS,7
Jakarta,2016,Luar,-,SMAN 31,IPA,8
Jakarta,2016,Luar,-,SMAN 31,IPS,8
Jakarta,2016,Luar,-,SMAN 31,BAHASA,2
Jakarta,2016,Luar,-,SMAN 32,IPA,7
Jakarta,2016,Luar,-,SMAN 32,IPS,6
Jakarta,2016,Luar,-,SMAN 33,IPA,5
Jakarta,2016,Luar,-,SMAN 33,IPS,4
Jakarta,2016,Luar,-,SMAN 33,BAHASA,2
Jakarta,2016,Luar,-,SMAN 34,IPA,8
Jakarta,2016,Luar,-,SMAN 34,IPS,5
Jakarta,2016,Luar,-,SMAN 35,IPA,4
Jakarta,2016,Luar,-,SMAN 35,IPS,5
Jakarta,2016,Luar,-,SMAN 35,BAHASA,2
Jakarta,2016,Luar,-,SMAN 36,IPA,8
Jakarta,2016,Luar,-,SMAN 36,IPS,7
Jakarta,2016,Luar,-,SMAN 37,IPA,7
Jakarta,2016,Luar,-,SMAN 37,IPS,5
Jakarta,2016,Luar,-,SMAN 38,IPA,7
Jakarta,2016,Luar,-,SMAN 38,IPS,5
Jakarta,2016,Luar,-,SMAN 39,IPA,8
Jakarta,2016,Luar,-,SMAN 39,IPS,3
Jakarta,2016,Luar,-,SMAN 40,IPA,5
Jakarta,2016,Luar,-,SMAN 40,IPS,5
Jakarta,2016,Luar,-,SMAN 41,IPA,5
Jakarta,2016,Luar,-,SMAN 41,IPS,5
Jakarta,2016,Luar,-,SMAN 42,IPA,7
Jakarta,2016,Luar,-,SMAN 42,IPS,5
Jakarta,2016,Luar,-,SMAN 43,IPA,5
Jakarta,2016,Luar,-,SMAN 43,IPS,5
Jakarta,2016,Luar,-,SMAN 44,IPA,7
Jakarta,2016,Luar,-,SMAN 44,IPS,5
Jakarta,2016,Luar,-,SMAN 45,IPA,7
Jakarta,2016,Luar,-,SMAN 45,IPS,7
Jakarta,2016,Luar,-,SMAN 46,IPA,7
Jakarta,2016,Luar,-,SMAN 46,IPS,8
Jakarta,2016,Luar,-,SMAN 47,IPA,7
Jakarta,2016,Luar,-,SMAN 47,IPS,7
Jakarta,2016,Luar,-,SMAN 48,IPA,8
Jakarta,2016,Luar,-,SMAN 48,IPS,5
Jakarta,2016,Luar,-,SMAN 49,IPA,7
Jakarta,2016,Luar,-,SMAN 49,IPS,4
Jakarta,2016,Luar,-,SMAN 50,IPA,5
Jakarta,2016,Luar,-,SMAN 50,IPS,7
Jakarta,2016,Luar,-,SMAN 51,IPA,7
Jakarta,2016,Luar,-,SMAN 51,IPS,7
Jakarta,2016,Luar,-,SMAN 52,IPA,5
Jakarta,2016,Luar,-,SMAN 52,IPS,7
Jakarta,2016,Luar,-,SMAN 53,IPA,7
Jakarta,2016,Luar,-,SMAN 53,IPS,5
Jakarta,2016,Luar,-,SMAN 54,IPA,7
Jakarta,2016,Luar,-,SMAN 54,IPS,7
Jakarta,2016,Luar,-,SMAN 55,IPA,7
Jakarta,2016,Luar,-,SMAN 55,IPS,7
Jakarta,2016,Luar,-,SMAN 56,IPA,5
Jakarta,2016,Luar,-,SMAN 56,IPS,5
Jakarta,2016,Luar,-,SMAN 56,BAHASA,2
Jakarta,2016,Luar,-,SMAN 57,IPA,5
Jakarta,2016,Luar,-,SMAN 57,IPS,5
Jakarta,2016,Luar,-,SMAN 58,IPA,7
Jakarta,2016,Luar,-,SMAN 58,IPS,7
Jakarta,2016,Luar,-,SMAN 59,IPA,7
Jakarta,2016,Luar,-,SMAN 59,IPS,5
Jakarta,2016,Luar,-,SMAN 60,IPA,6
Jakarta,2016,Luar,-,SMAN 60,IPS,6
Jakarta,2016,Luar,-,SMAN 61,IPA,7
Jakarta,2016,Luar,-,SMAN 61,IPS,4
Jakarta,2016,Luar,-,SMAN 62,IPA,5
Jakarta,2016,Luar,-,SMAN 62,IPS,5
Jakarta,2016,Luar,-,SMAN 63,IPA,5
Jakarta,2016,Luar,-,SMAN 63,IPS,5
Jakarta,2016,Luar,-,SMAN 64,IPA,5
Jakarta,2016,Luar,-,SMAN 64,IPS,7
Jakarta,2016,Luar,-,SMAN 65,IPA,7
Jakarta,2016,Luar,-,SMAN 65,IPS,4
Jakarta,2016,Luar,-,SMAN 66,IPA,5
Jakarta,2016,Luar,-,SMAN 66,IPS,7
Jakarta,2016,Luar,-,SMAN 67,IPA,6
Jakarta,2016,Luar,-,SMAN 67,IPS,6
Jakarta,2016,Luar,-,SMAN 68,IPA,8
Jakarta,2016,Luar,-,SMAN 68,IPS,5
Jakarta,2016,Luar,-,SMAN 70,IPA,13
Jakarta,2016,Luar,-,SMAN 70,IPS,4
Jakarta,2016,Luar,-,SMAN 71,IPA,7
Jakarta,2016,Luar,-,SMAN 71,IPS,6
Jakarta,2016,Luar,-,SMAN 72,IPA,5
Jakarta,2016,Luar,-,SMAN 72,IPS,5
Jakarta,2016,Luar,-,SMAN 72,BAHASA,2
Jakarta,2016,Luar,-,SMAN 73,IPA,5
Jakarta,2016,Luar,-,SMAN 73,IPS,7
Jakarta,2016,Luar,-,SMAN 74,IPA,5
Jakarta,2016,Luar,-,SMAN 74,IPS,7
Jakarta,2016,Luar,-,SMAN 75,IPA,5
Jakarta,2016,Luar,-,SMAN 75,IPS,7
Jakarta,2016,Luar,-,SMAN 76,IPA,5
Jakarta,2016,Luar,-,SMAN 76,IPS,7
Jakarta,2016,Luar,-,SMAN 77,IPA,5
Jakarta,2016,Luar,-,SMAN 77,IPS,5
Jakarta,2016,Luar,-,SMAN 78,IPA,13
Jakarta,2016,Luar,-,SMAN 78,IPS,4
Jakarta,2016,Luar,-,SMAN 78,BAHASA,2
Jakarta,2016,Luar,-,SMAN 79,IPA,7
Jakarta,2016,Luar,-,SMAN 79,IPS,7
Jakarta,2016,Luar,-,SMAN 80,IPA,8
Jakarta,2016,Luar,-,SMAN 80,IPS,5
Jakarta,2016,Luar,-,SMAN 81,IPA,10
Jakarta,2016,Luar,-,SMAN 81,IPS,4
Jakarta,2016,Luar,-,SMAN 82,IPA,5
Jakarta,2016,Luar,-,SMAN 82,IPS,5
Jakarta,2016,Luar,-,SMAN 83,IPA,3
Jakarta,2016,Luar,-,SMAN 83,IPS,7
Jakarta,2016,Luar,-,SMAN 84,IPA,5
Jakarta,2016,Luar,-,SMAN 84,IPS,5
Jakarta,2016,Luar,-,SMAN 84,BAHASA,2
Jakarta,2016,Luar,-,SMAN 85,IPA,7
Jakarta,2016,Luar,-,SMAN 85,IPS,5
Jakarta,2016,Luar,-,SMAN 86,IPA,5
Jakarta,2016,Luar,-,SMAN 86,IPS,5
Jakarta,2016,Luar,-,SMAN 87,IPA,5
Jakarta,2016,Luar,-,SMAN 87,IPS,5
Jakarta,2016,Luar,-,SMAN 88,IPA,4
Jakarta,2016,Luar,-,SMAN 88,IPS,5
Jakarta,2016,Luar,-,SMAN 89,IPA,5
Jakarta,2016,Luar,-,SMAN 89,IPS,5
Jakarta,2016,Luar,-,SMAN 90,IPA,8
Jakarta,2016,Luar,-,SMAN 90,IPS,7
Jakarta,2016,Luar,-,SMAN 91,IPA,7
Jakarta,2016,Luar,-,SMAN 91,IPS,5
Jakarta,2016,Luar,-,SMAN 92,IPA,5
Jakarta,2016,Luar,-,SMAN 92,IPS,5
Jakarta,2016,Luar,-,SMAN 92,BAHASA,2
Jakarta,2016,Luar,-,SMAN 93,IPA,6
Jakarta,2016,Luar,-,SMAN 93,IPS,4
Jakarta,2016,Luar,-,SMAN 94,IPA,5
Jakarta,2016,Luar,-,SMAN 94,IPS,5
Jakarta,2016,Luar,-,SMAN 95,IPA,7
Jakarta,2016,Luar,-,SMAN 95,IPS,7
Jakarta,2016,Luar,-,SMAN 95,BAHASA,2
Jakarta,2016,Luar,-,SMAN 96,IPA,7
Jakarta,2016,Luar,-,SMAN 96,IPS,5
Jakarta,2016,Luar,-,SMAN 97,IPA,5
Jakarta,2016,Luar,-,SMAN 97,IPS,10
Jakarta,2016,Luar,-,SMAN 98,IPA,8
Jakarta,2016,Luar,-,SMAN 98,IPS,8
Jakarta,2016,Luar,-,SMAN 99,IPA,10
Jakarta,2016,Luar,-,SMAN 99,IPS,7
Jakarta,2016,Luar,-,SMAN 100,IPA,5
Jakarta,2016,Luar,-,SMAN 100,IPS,5
Jakarta,2016,Luar,-,SMAN 101,IPA,7
Jakarta,2016,Luar,-,SMAN 101,IPS,5
Jakarta,2016,Luar,-,SMAN 102,IPA,7
Jakarta,2016,Luar,-,SMAN 102,IPS,7
Jakarta,2016,Luar,-,SMAN 103,IPA,5
Jakarta,2016,Luar,-,SMAN 103,IPS,5
Jakarta,2016,Luar,-,SMAN 104,IPA,8
Jakarta,2016,Luar,-,SMAN 104,IPS,5
Jakarta,2016,Luar,-,SMAN 105,IPA,7
Jakarta,2016,Luar,-,SMAN 105,IPS,5
Jakarta,2016,Luar,-,SMAN 106,IPA,5
Jakarta,2016,Luar,-,SMAN 106,IPS,7
Jakarta,2016,Luar,-,SMAN 107,IPA,5
Jakarta,2016,Luar,-,SMAN 107,IPS,7
Jakarta,2016,Luar,-,SMAN 108,IPA,5
Jakarta,2016,Luar,-,SMAN 108,IPS,4
Jakarta,2016,Luar,-,SMAN 109,IPA,7
Jakarta,2016,Luar,-,SMAN 109,IPS,5
Jakarta,2016,Luar,-,SMAN 110,IPA,3
Jakarta,2016,Luar,-,SMAN 110,IPS,8
Jakarta,2016,Luar,-,SMAN 110,BAHASA,2
Jakarta,2016,Luar,-,SMAN 111,IPA,4
Jakarta,2016,Luar,-,SMAN 111,IPS,5
Jakarta,2016,Luar,-,SMAN 112,IPA,8
Jakarta,2016,Luar,-,SMAN 112,IPS,4
Jakarta,2016,Luar,-,SMAN 113,IPA,9
Jakarta,2016,Luar,-,SMAN 113,IPS,7
Jakarta,2016,Luar,-,SMAN 113,BAHASA,2
Jakarta,2016,Luar,-,SMAN 114,IPA,4
Jakarta,2016,Luar,-,SMAN 114,IPS,7
Jakarta,2016,Luar,-,SMAN 115,IPA,5
Jakarta,2016,Luar,-,SMAN 115,IPS,5
